id,assessment_id,student_id,score,is_absent,graded_on
1768,197,86,14.9,False,2026-07-27
1769,197,87,20.0,False,2026-07-27
1770,197,88,15.9,False,2026-07-28
1771,198,79,8.6,False,2026-08-19
1772,198,80,9.4,False,2026-08-20
1773,198,81,10.0,False,2026-08-20
1774,198,82,9.3,False,2026-08-26
1775,198,83,10.0,False,2026-08-19
1776,198,84,8.7,False,2026-08-22
1777,198,85,7.6,False,2026-08-22
1778,198,86,6.7,False,2026-08-19
1779,198,87,10.0,False,2026-08-25
1780,198,88,7.2,False,2026-08-19
1781,201,79,9.1,False,2026-07-11
1782,201,80,10.0,False,2026-07-09
1783,201,81,9.8,False,2026-07-13
1784,201,82,10.0,False,2026-07-11
1785,201,83,10.0,False,2026-07-09
1786,201,84,9.0,False,2026-07-09
1787,201,85,8.3,False,2026-07-13
1788,201,86,9.1,False,2026-07-11
1789,201,87,8.9,False,2026-07-16
1790,201,88,7.2,False,2026-07-11
1791,202,79,8.0,False,2026-07-16
1792,202,80,9.7,False,2026-07-21
1793,202,81,8.3,False,2026-07-18
1794,202,82,8.3,False,2026-07-23
1795,202,83,9.7,False,2026-07-20
1796,202,84,10.0,False,2026-07-17
1797,202,85,9.0,False,2026-07-22
1798,202,86,7.9,False,2026-07-15
1799,202,87,9.5,False,2026-07-21
1800,202,88,6.9,False,2026-07-16
1801,203,79,14.5,False,2026-08-04
1802,203,80,20.0,False,2026-07-29
1803,203,81,18.4,False,2026-08-02
1804,203,82,16.9,False,2026-08-06
1805,203,83,16.2,False,2026-08-06
1806,203,84,18.7,False,2026-08-04
1807,203,85,9.8,False,2026-07-29
1808,203,86,16.8,False,2026-08-02
1809,203,87,20.0,False,2026-08-03
1810,203,88,14.7,False,2026-07-29
1811,204,79,7.1,False,2026-08-19
1812,204,80,10.0,False,2026-08-24
1813,204,81,9.8,False,2026-08-19
1814,204,82,7.9,False,2026-08-26
1815,204,83,10.0,False,2026-08-27
1816,204,84,9.3,False,2026-08-19
1817,204,85,7.9,False,2026-08-27
1818,204,86,7.5,False,2026-08-20
1819,204,87,9.0,False,2026-08-23
1820,204,88,7.2,False,2026-08-21
1821,208,33,10.0,False,2026-07-07
1822,208,34,9.3,False,2026-07-09
1823,208,35,9.6,False,2026-07-10
1824,208,36,6.6,False,2026-07-06
1825,208,37,10.0,False,2026-07-10
1826,208,38,7.9,False,2026-07-09
1827,209,33,10.0,False,2026-07-19
1828,209,34,8.5,False,2026-07-16
1829,209,35,9.1,False,2026-07-19
1830,209,36,8.0,False,2026-07-22
1831,209,37,9.3,False,2026-07-20
1832,209,38,6.0,False,2026-07-14
1833,210,33,18.5,False,2026-08-02
1834,210,34,18.0,False,2026-08-02
1835,210,35,19.4,False,2026-08-03
1836,210,36,15.1,False,2026-08-03
1837,210,37,17.9,False,2026-08-04
1838,210,38,14.3,False,2026-08-03
1839,211,33,8.1,False,2026-08-22
1840,211,34,8.7,False,2026-08-25
1841,211,35,9.1,False,2026-08-27
1842,211,36,10.0,False,2026-08-25
1843,211,37,8.2,False,2026-08-23
1844,211,38,6.3,False,2026-08-20
1845,214,33,10.0,False,2026-07-06
1846,214,34,9.0,False,2026-07-06
1847,214,35,7.5,False,2026-07-10
1848,214,36,8.0,False,2026-07-10
1849,214,37,8.7,False,2026-07-09
1850,214,38,6.9,False,2026-07-09
1851,215,33,10.0,False,2026-07-16
1852,215,34,8.4,False,2026-07-20
1853,215,35,10.0,False,2026-07-21
1854,215,36,7.3,False,2026-07-22
1855,215,37,8.4,False,2026-07-23
1856,215,38,6.0,False,2026-07-15
1857,216,33,20.0,False,2026-08-04
1858,216,34,18.3,False,2026-08-02
1859,216,35,17.2,False,2026-07-29
1860,216,36,18.3,False,2026-07-30
1861,216,37,16.3,False,2026-08-01
1862,216,38,16.2,False,2026-07-31
1863,217,33,10.0,False,2026-08-18
1864,217,34,9.4,False,2026-08-20
1865,217,35,10.0,False,2026-08-20
1866,217,36,8.0,False,2026-08-19
1867,217,37,7.7,False,2026-08-16
1868,217,38,7.3,False,2026-08-24
1869,220,33,50.0,False,2026-08-28
1870,220,34,31.8,False,2026-08-23
1871,220,35,50.0,False,2026-08-23
1872,222,36,27.4,False,2026-08-25
1873,222,37,44.2,False,2026-08-26
1874,222,38,33.7,False,2026-08-30
1875,224,33,10.0,False,2026-07-14
1876,224,34,8.6,False,2026-07-14
1877,224,35,7.7,False,2026-07-06
1878,224,36,6.2,False,2026-07-12
1879,224,37,9.5,False,2026-07-13
1880,224,38,7.2,False,2026-07-08
1881,225,33,10.0,False,2026-07-22
1882,225,34,9.5,False,2026-07-17
1883,225,35,9.3,False,2026-07-17
1884,225,36,8.1,False,2026-07-14
1885,225,37,8.2,False,2026-07-17
1886,225,38,8.1,False,2026-07-21
1887,226,33,20.0,False,2026-07-31
1888,226,34,16.5,False,2026-07-30
1889,226,35,17.7,False,2026-07-30
1890,226,36,18.5,False,2026-07-30
1891,226,37,16.8,False,2026-08-01
1892,226,38,12.2,False,2026-08-01
1893,227,33,9.9,False,2026-08-27
1894,227,34,9.2,False,2026-08-25
1895,227,35,10.0,False,2026-08-24
1896,227,36,8.8,False,2026-08-26
1897,227,37,8.2,False,2026-08-26
1898,227,38,8.1,False,2026-08-24
1899,230,33,50.0,False,2026-08-30
1900,230,34,39.0,False,2026-08-22
1901,230,35,39.1,False,2026-08-24
1902,232,36,39.9,False,2026-08-28
1903,232,37,44.1,False,2026-08-31
1904,232,38,41.7,False,2026-08-28
1905,234,33,10.0,False,2026-07-12
1906,234,34,7.3,False,2026-07-11
1907,234,35,9.7,False,2026-07-07
1908,234,36,8.3,False,2026-07-05
1909,234,37,9.4,False,2026-07-08
1910,234,38,6.7,False,2026-07-05
1911,235,33,8.8,False,2026-07-11
1912,235,34,0.0,True,2026-07-19
1913,235,35,8.3,False,2026-07-17
1914,235,36,7.7,False,2026-07-15
1915,235,37,9.2,False,2026-07-15
1916,235,38,6.6,False,2026-07-14
1917,236,33,20.0,False,2026-08-04
1918,236,34,16.4,False,2026-07-28
1919,236,35,16.4,False,2026-07-29
1920,236,36,17.1,False,2026-08-02
1921,236,37,19.9,False,2026-08-05
1922,236,38,17.9,False,2026-08-04
1923,237,33,10.0,False,2026-08-26
1924,237,34,9.4,False,2026-08-22
1925,237,35,10.0,False,2026-08-24
1926,237,36,8.6,False,2026-08-19
1927,237,37,8.4,False,2026-08-19
1928,237,38,9.0,False,2026-08-22
1929,240,33,10.0,False,2026-07-07
1930,240,34,8.1,False,2026-07-06
1931,240,35,10.0,False,2026-07-13
1932,240,36,8.4,False,2026-07-13
1933,240,37,8.8,False,2026-07-09
1934,240,38,7.8,False,2026-07-09
1935,241,33,9.5,False,2026-07-17
1936,241,34,10.0,False,2026-07-23
1937,241,35,8.1,False,2026-07-20
1938,241,36,6.3,False,2026-07-19
1939,241,37,8.2,False,2026-07-17
1940,241,38,7.8,False,2026-07-22
1941,242,33,20.0,False,2026-07-30
1942,242,34,18.5,False,2026-07-28
1943,242,35,17.5,False,2026-07-29
1944,242,36,16.5,False,2026-07-31
1945,242,37,16.3,False,2026-07-31
1946,242,38,14.5,False,2026-08-02
1947,243,33,10.0,False,2026-08-20
1948,243,34,8.2,False,2026-08-23
1949,243,35,9.5,False,2026-08-27
1950,243,36,9.4,False,2026-08-25
1951,243,37,8.1,False,2026-08-23
1952,243,38,9.4,False,2026-08-26
1953,246,89,8.6,False,2026-07-08
1954,246,90,9.7,False,2026-07-13
1955,246,91,4.0,False,2026-07-11
1956,246,92,7.7,False,2026-07-12
1957,246,93,7.0,False,2026-07-09
1958,246,94,10.0,False,2026-07-11
1959,247,89,10.0,False,2026-07-16
1960,247,90,8.0,False,2026-07-20
1961,247,91,6.1,False,2026-07-17
1962,247,92,6.0,False,2026-07-17
1963,247,93,9.1,False,2026-07-15
1964,247,94,9.8,False,2026-07-14
1965,248,89,18.9,False,2026-08-04
1966,248,90,20.0,False,2026-08-02
1967,248,91,9.5,False,2026-07-29
1968,248,92,14.5,False,2026-08-05
1969,248,93,20.0,False,2026-08-05
1970,248,94,20.0,False,2026-08-06
1971,249,89,9.9,False,2026-08-17
1972,249,90,9.2,False,2026-08-17
1973,249,91,5.2,False,2026-08-16
1974,249,92,6.5,False,2026-08-15
1975,249,93,8.4,False,2026-08-18
1976,249,94,10.0,False,2026-08-15
1977,252,89,8.8,False,2026-07-13
1978,252,90,9.5,False,2026-07-05
1979,252,91,4.3,False,2026-07-12
1980,252,92,8.2,False,2026-07-06
1981,252,93,8.1,False,2026-07-06
1982,252,94,10.0,False,2026-07-06
1983,253,89,9.0,False,2026-07-14
1984,253,90,10.0,False,2026-07-15
1985,253,91,4.0,False,2026-07-15
1986,253,92,6.0,False,2026-07-15
1987,253,93,9.2,False,2026-07-18
1988,253,94,8.7,False,2026-07-14
1989,254,89,17.5,False,2026-08-03
1990,254,90,17.4,False,2026-07-29
1991,254,91,13.7,False,2026-08-04
1992,254,92,14.8,False,2026-08-02
1993,254,93,16.2,False,2026-07-30
1994,254,94,20.0,False,2026-08-04
1995,255,89,10.0,False,2026-08-22
1996,255,90,7.4,False,2026-08-26
1997,255,91,4.6,False,2026-08-21
1998,255,92,9.4,False,2026-08-26
1999,255,93,8.3,False,2026-08-19
2000,255,94,10.0,False,2026-08-20
2001,258,89,8.3,False,2026-07-14
2002,258,90,8.2,False,2026-07-11
2003,258,91,4.6,False,2026-07-13
2004,258,92,5.4,False,2026-07-10
2005,258,93,9.4,False,2026-07-13
2006,258,94,8.2,False,2026-07-11
2007,259,89,9.5,False,2026-07-19
2008,259,90,9.3,False,2026-07-23
2009,259,91,5.8,False,2026-07-17
2010,259,92,9.7,False,2026-07-15
2011,259,93,10.0,False,2026-07-20
2012,259,94,10.0,False,2026-07-17
2013,260,89,17.3,False,2026-07-31
2014,260,90,18.6,False,2026-08-01
2015,260,91,7.6,False,2026-07-26
2016,260,92,10.2,False,2026-07-30
2017,260,93,18.6,False,2026-07-29
2018,260,94,19.9,False,2026-07-31
2019,261,89,9.3,False,2026-08-19
2020,261,90,9.4,False,2026-08-21
2021,261,91,4.9,False,2026-08-19
2022,261,92,5.8,False,2026-08-25
2023,261,93,10.0,False,2026-08-22
2024,261,94,9.7,False,2026-08-23
2025,264,89,44.0,False,2026-08-26
2026,264,90,36.3,False,2026-08-26
2027,264,91,20.9,False,2026-08-27
2028,266,92,29.8,False,2026-08-29
2029,266,93,45.9,False,2026-08-29
2030,266,94,50.0,False,2026-08-23
2031,268,89,9.6,False,2026-07-14
2032,268,90,10.0,False,2026-07-14
2033,268,91,4.3,False,2026-07-08
2034,268,92,4.8,False,2026-07-13
2035,268,93,8.2,False,2026-07-09
2036,268,94,0.0,True,2026-07-11
2037,269,89,8.2,False,2026-07-18
2038,269,90,9.0,False,2026-07-16
2039,269,91,7.0,False,2026-07-12
2040,269,92,7.4,False,2026-07-17
2041,269,93,9.2,False,2026-07-12
2042,269,94,10.0,False,2026-07-14
2043,270,89,20.0,False,2026-08-04
2044,270,90,20.0,False,2026-08-03
2045,270,91,12.9,False,2026-08-06
2046,270,92,13.2,False,2026-07-29
2047,270,93,20.0,False,2026-07-30
2048,270,94,20.0,False,2026-07-30
2049,271,89,10.0,False,2026-08-17
2050,271,90,8.4,False,2026-08-21
2051,271,91,4.5,False,2026-08-23
2052,271,92,5.1,False,2026-08-20
2053,271,93,6.0,False,2026-08-25
2054,271,94,9.0,False,2026-08-20
2055,274,89,47.5,False,2026-08-24
2056,274,90,46.4,False,2026-08-29
2057,274,91,11.9,False,2026-08-25
2058,276,92,25.7,False,2026-08-25
2059,276,93,50.0,False,2026-08-29
2060,276,94,50.0,False,2026-08-27
2061,278,89,8.3,False,2026-07-12
2062,278,90,9.4,False,2026-07-14
2063,278,91,6.1,False,2026-07-15
2064,278,92,8.7,False,2026-07-13
2065,278,93,9.2,False,2026-07-08
2066,278,94,10.0,False,2026-07-15
2067,279,89,10.0,False,2026-07-17
2068,279,90,10.0,False,2026-07-18
2069,279,91,3.6,False,2026-07-15
2070,279,92,7.3,False,2026-07-19
2071,279,93,7.6,False,2026-07-17
2072,279,94,10.0,False,2026-07-20
2073,280,89,20.0,False,2026-08-03
2074,280,90,12.0,False,2026-07-29
2075,280,91,7.0,False,2026-07-31
2076,280,92,15.3,False,2026-07-31
2077,280,93,15.8,False,2026-08-01
2078,280,94,20.0,False,2026-08-02
2079,281,89,10.0,False,2026-08-19
2080,281,90,8.1,False,2026-08-17
2081,281,91,3.8,False,2026-08-19
2082,281,92,6.7,False,2026-08-18
2083,281,93,8.0,False,2026-08-23
2084,281,94,10.0,False,2026-08-17
2085,284,89,9.6,False,2026-07-12
2086,284,90,6.9,False,2026-07-07
2087,284,91,5.2,False,2026-07-07
2088,284,92,6.4,False,2026-07-07
2089,284,93,8.8,False,2026-07-07
2090,284,94,10.0,False,2026-07-11
2091,285,89,9.2,False,2026-07-14
2092,285,90,8.1,False,2026-07-20
2093,285,91,3.6,False,2026-07-14
2094,285,92,5.4,False,2026-07-13
2095,285,93,9.5,False,2026-07-20
2096,285,94,10.0,False,2026-07-18
2097,286,89,15.3,False,2026-08-03
2098,286,90,20.0,False,2026-07-28
2099,286,91,13.0,False,2026-07-28
2100,286,92,16.4,False,2026-08-01
2101,286,93,16.8,False,2026-08-03
2102,286,94,20.0,False,2026-07-28
2103,287,89,9.4,False,2026-08-24
2104,287,90,8.8,False,2026-08-21
2105,287,91,3.9,False,2026-08-24
2106,287,92,8.3,False,2026-08-21
2107,287,93,7.7,False,2026-08-21
2108,287,94,9.5,False,2026-08-22
2109,290,89,50.0,False,2026-08-27
2110,290,90,42.5,False,2026-08-26
2111,290,91,20.4,False,2026-09-01
2112,292,92,32.3,False,2026-08-27
2113,292,93,50.0,False,2026-09-02
2114,292,94,50.0,False,2026-08-30
2115,294,89,8.3,False,2026-07-14
2116,294,90,7.4,False,2026-07-07
2117,294,91,4.6,False,2026-07-10
2118,294,92,6.5,False,2026-07-11
2119,294,93,7.9,False,2026-07-10
2120,294,94,9.4,False,2026-07-14
2121,295,89,10.0,False,2026-07-23
2122,295,90,7.9,False,2026-07-18
2123,295,91,4.6,False,2026-07-20
2124,295,92,7.1,False,2026-07-19
2125,295,93,8.0,False,2026-07-16
2126,295,94,10.0,False,2026-07-15
2127,296,89,18.8,False,2026-07-28
2128,296,90,13.4,False,2026-07-26
2129,296,91,10.1,False,2026-08-02
2130,296,92,15.4,False,2026-08-03
2131,296,93,19.0,False,2026-07-27
2132,296,94,20.0,False,2026-07-27
2133,297,89,10.0,False,2026-08-21
2134,297,90,9.5,False,2026-08-22
2135,297,91,3.5,False,2026-08-19
2136,297,92,6.3,False,2026-08-25
2137,297,93,9.4,False,2026-08-25
2138,297,94,9.8,False,2026-08-22
2139,300,89,8.7,False,2026-07-12
2140,300,90,9.2,False,2026-07-07
2141,300,91,5.9,False,2026-07-12
2142,300,92,7.4,False,2026-07-13
2143,300,93,9.6,False,2026-07-08
2144,300,94,9.9,False,2026-07-13
2145,301,89,9.1,False,2026-07-17
2146,301,90,10.0,False,2026-07-16
2147,301,91,4.2,False,2026-07-19
2148,301,92,6.6,False,2026-07-15
2149,301,93,8.7,False,2026-07-20
2150,301,94,10.0,False,2026-07-19
2151,302,89,18.3,False,2026-07-28
2152,302,90,20.0,False,2026-08-03
2153,302,91,11.7,False,2026-07-30
2154,302,92,14.6,False,2026-08-01
2155,302,93,20.0,False,2026-08-01
2156,302,94,20.0,False,2026-08-02
2157,303,89,8.8,False,2026-08-23
2158,303,90,10.0,False,2026-08-18
2159,303,91,3.9,False,2026-08-16
2160,303,92,6.1,False,2026-08-20
2161,303,93,8.8,False,2026-08-15
2162,303,94,7.9,False,2026-08-21
2163,307,39,10.0,False,2026-07-08
2164,307,40,6.6,False,2026-07-09
2165,307,41,9.5,False,2026-07-14
2166,307,42,8.2,False,2026-07-10
2167,307,43,8.7,False,2026-07-08
2168,307,44,9.3,False,2026-07-07
2169,308,39,9.5,False,2026-07-16
2170,308,40,6.5,False,2026-07-20
2171,308,41,10.0,False,2026-07-17
2172,308,42,9.7,False,2026-07-13
2173,308,43,10.0,False,2026-07-20
2174,308,44,10.0,False,2026-07-21
2175,309,39,16.7,False,2026-07-26
2176,309,40,10.8,False,2026-08-02
2177,309,41,20.0,False,2026-07-28
2178,309,42,16.5,False,2026-07-31
2179,309,43,20.0,False,2026-07-27
2180,309,44,17.7,False,2026-07-26
2181,310,39,7.9,False,2026-08-22
2182,310,40,6.0,False,2026-08-22
2183,310,41,10.0,False,2026-08-16
2184,310,42,0.0,True,2026-08-21
2185,310,43,9.8,False,2026-08-21
2186,310,44,10.0,False,2026-08-19
2187,313,39,9.9,False,2026-07-08
2188,313,40,6.1,False,2026-07-10
2189,313,41,10.0,False,2026-07-06
2190,313,42,10.0,False,2026-07-13
2191,313,43,10.0,False,2026-07-09
2192,313,44,10.0,False,2026-07-13
2193,314,39,7.9,False,2026-07-15
2194,314,40,7.3,False,2026-07-16
2195,314,41,9.2,False,2026-07-16
2196,314,42,8.6,False,2026-07-15
2197,314,43,10.0,False,2026-07-19
2198,314,44,9.3,False,2026-07-17
2199,315,39,15.8,False,2026-07-31
2200,315,40,15.1,False,2026-07-28
2201,315,41,18.9,False,2026-07-27
2202,315,42,14.0,False,2026-07-31
2203,315,43,20.0,False,2026-07-30
2204,315,44,15.3,False,2026-07-27
2205,316,39,7.9,False,2026-08-16
2206,316,40,6.7,False,2026-08-19
2207,316,41,10.0,False,2026-08-22
2208,316,42,7.4,False,2026-08-22
2209,316,43,10.0,False,2026-08-18
2210,316,44,10.0,False,2026-08-17
2211,319,39,8.4,False,2026-07-12
2212,319,40,6.2,False,2026-07-12
2213,319,41,10.0,False,2026-07-07
2214,319,42,9.1,False,2026-07-05
2215,319,43,10.0,False,2026-07-12
2216,319,44,10.0,False,2026-07-04
2217,320,39,6.2,False,2026-07-18
2218,320,40,7.2,False,2026-07-18
2219,320,41,10.0,False,2026-07-20
2220,320,42,8.2,False,2026-07-16
2221,320,43,10.0,False,2026-07-15
2222,320,44,10.0,False,2026-07-14
2223,321,39,16.0,False,2026-07-26
2224,321,40,15.5,False,2026-08-01
2225,321,41,18.6,False,2026-07-26
2226,321,42,14.4,False,2026-07-26
2227,321,43,20.0,False,2026-07-26
2228,321,44,18.6,False,2026-08-02
2229,322,39,9.3,False,2026-08-23
2230,322,40,8.9,False,2026-08-20
2231,322,41,9.8,False,2026-08-21
2232,322,42,8.9,False,2026-08-25
2233,322,43,10.0,False,2026-08-21
2234,322,44,9.5,False,2026-08-24
2235,325,39,8.8,False,2026-07-09
2236,325,40,6.3,False,2026-07-11
2237,325,41,9.3,False,2026-07-15
2238,325,42,9.0,False,2026-07-15
2239,325,43,10.0,False,2026-07-07
2240,325,44,10.0,False,2026-07-12
2241,326,39,8.0,False,2026-07-23
2242,326,40,6.4,False,2026-07-23
2243,326,41,10.0,False,2026-07-23
2244,326,42,9.2,False,2026-07-17
2245,326,43,10.0,False,2026-07-18
2246,326,44,10.0,False,2026-07-17
2247,327,39,0.0,True,2026-07-31
2248,327,40,17.5,False,2026-07-31
2249,327,41,20.0,False,2026-07-28
2250,327,42,20.0,False,2026-08-02
2251,327,43,20.0,False,2026-07-30
2252,327,44,20.0,False,2026-07-29
2253,328,39,7.9,False,2026-08-19
2254,328,40,7.3,False,2026-08-22
2255,328,41,10.0,False,2026-08-20
2256,328,42,9.5,False,2026-08-20
2257,328,43,0.0,True,2026-08-19
2258,328,44,8.3,False,2026-08-26
2259,331,39,38.4,False,2026-08-29
2260,331,40,29.9,False,2026-08-25
2261,331,41,50.0,False,2026-08-27
2262,333,42,42.8,False,2026-08-31
2263,333,43,46.1,False,2026-08-29
2264,333,44,50.0,False,2026-08-29
2265,335,39,7.7,False,2026-07-13
2266,335,40,8.2,False,2026-07-09
2267,335,41,10.0,False,2026-07-11
2268,335,42,7.4,False,2026-07-12
2269,335,43,10.0,False,2026-07-16
2270,335,44,10.0,False,2026-07-14
2271,336,39,6.0,False,2026-07-16
2272,336,40,6.5,False,2026-07-16
2273,336,41,10.0,False,2026-07-20
2274,336,42,8.4,False,2026-07-21
2275,336,43,10.0,False,2026-07-22
2276,336,44,8.4,False,2026-07-23
2277,337,39,20.0,False,2026-07-31
2278,337,40,11.7,False,2026-08-01
2279,337,41,17.8,False,2026-07-27
2280,337,42,20.0,False,2026-07-31
2281,337,43,20.0,False,2026-08-04
2282,337,44,18.7,False,2026-08-02
2283,338,39,8.6,False,2026-08-18
2284,338,40,6.1,False,2026-08-25
2285,338,41,10.0,False,2026-08-21
2286,338,42,6.5,False,2026-08-18
2287,338,43,10.0,False,2026-08-19
2288,338,44,9.3,False,2026-08-20
2289,341,39,42.8,False,2026-08-25
2290,341,40,27.2,False,2026-08-25
2291,341,41,50.0,False,2026-08-28
2292,343,42,31.3,False,2026-08-30
2293,343,43,50.0,False,2026-08-28
2294,343,44,50.0,False,2026-08-25
2295,345,39,41.0,False,2026-08-27
2296,345,40,34.6,False,2026-08-26
2297,345,41,50.0,False,2026-08-26
2298,347,42,29.5,False,2026-08-27
2299,347,43,50.0,False,2026-08-30
2300,347,44,50.0,False,2026-08-31
2301,349,95,4.7,False,2026-07-11
2302,349,96,9.8,False,2026-07-10
2303,349,97,8.1,False,2026-07-08
2304,349,98,8.6,False,2026-07-10
2305,349,99,6.8,False,2026-07-08
2306,349,100,7.6,False,2026-07-07
2307,350,95,8.4,False,2026-07-18
2308,350,96,8.5,False,2026-07-12
2309,350,97,8.3,False,2026-07-19
2310,350,98,8.0,False,2026-07-14
2311,350,99,3.9,False,2026-07-18
2312,350,100,7.1,False,2026-07-17
2313,351,95,14.7,False,2026-07-25
2314,351,96,16.9,False,2026-08-01
2315,351,97,12.2,False,2026-07-31
2316,351,98,20.0,False,2026-08-01
2317,351,99,9.3,False,2026-07-28
2318,351,100,16.8,False,2026-08-02
2319,352,95,7.4,False,2026-08-23
2320,352,96,9.8,False,2026-08-18
2321,352,97,7.6,False,2026-08-19
2322,352,98,8.4,False,2026-08-26
2323,352,99,4.7,False,2026-08-20
2324,352,100,7.1,False,2026-08-18
2325,355,95,6.3,False,2026-07-08
2326,355,96,9.3,False,2026-07-06
2327,355,97,7.8,False,2026-07-05
2328,355,98,10.0,False,2026-07-05
2329,355,99,5.0,False,2026-07-12
2330,355,100,6.8,False,2026-07-09
2331,356,95,7.9,False,2026-07-11
2332,356,96,10.0,False,2026-07-15
2333,356,97,10.0,False,2026-07-12
2334,356,98,9.8,False,2026-07-14
2335,356,99,4.4,False,2026-07-16
2336,356,100,5.8,False,2026-07-13
2337,357,95,14.0,False,2026-08-04
2338,357,96,17.0,False,2026-07-28
2339,357,97,12.6,False,2026-08-01
2340,357,98,18.8,False,2026-08-04
2341,357,99,12.4,False,2026-08-04
2342,357,100,10.2,False,2026-07-30
2343,358,95,8.3,False,2026-08-23
2344,358,96,10.0,False,2026-08-17
2345,358,97,10.0,False,2026-08-18
2346,358,98,8.1,False,2026-08-18
2347,358,99,4.8,False,2026-08-25
2348,358,100,6.0,False,2026-08-25
2349,361,95,25.6,False,2026-08-28
2350,361,96,40.7,False,2026-08-24
2351,361,97,37.5,False,2026-08-28
2352,363,98,46.7,False,2026-08-31
2353,363,99,25.8,False,2026-08-30
2354,363,100,27.2,False,2026-08-31
2355,365,95,7.3,False,2026-07-12
2356,365,96,7.2,False,2026-07-06
2357,365,97,6.2,False,2026-07-07
2358,365,98,9.3,False,2026-07-06
2359,365,99,6.6,False,2026-07-07
2360,365,100,5.7,False,2026-07-04
2361,366,95,7.2,False,2026-07-15
2362,366,96,0.0,True,2026-07-14
2363,366,97,6.5,False,2026-07-13
2364,366,98,7.3,False,2026-07-14
2365,366,99,3.8,False,2026-07-13
2366,366,100,8.3,False,2026-07-15
2367,367,95,13.0,False,2026-07-28
2368,367,96,17.7,False,2026-08-04
2369,367,97,18.0,False,2026-07-29
2370,367,98,20.0,False,2026-08-04
2371,367,99,13.0,False,2026-08-01
2372,367,100,14.7,False,2026-08-03
2373,368,95,5.6,False,2026-08-18
2374,368,96,8.5,False,2026-08-23
2375,368,97,8.8,False,2026-08-25
2376,368,98,7.3,False,2026-08-20
2377,368,99,7.8,False,2026-08-18
2378,368,100,9.4,False,2026-08-17
2379,371,95,4.1,False,2026-07-08
2380,371,96,7.6,False,2026-07-09
2381,371,97,5.5,False,2026-07-10
2382,371,98,9.9,False,2026-07-08
2383,371,99,4.5,False,2026-07-09
2384,371,100,6.8,False,2026-07-11
2385,372,95,6.8,False,2026-07-19
2386,372,96,8.4,False,2026-07-13
2387,372,97,9.6,False,2026-07-12
2388,372,98,10.0,False,2026-07-19
2389,372,99,7.0,False,2026-07-16
2390,372,100,7.0,False,2026-07-13
2391,373,95,12.6,False,2026-08-05
2392,373,96,17.3,False,2026-08-04
2393,373,97,15.0,False,2026-08-01
2394,373,98,20.0,False,2026-08-02
2395,373,99,6.8,False,2026-07-31
2396,373,100,19.0,False,2026-08-03
2397,374,95,7.5,False,2026-08-22
2398,374,96,9.9,False,2026-08-18
2399,374,97,7.7,False,2026-08-18
2400,374,98,9.6,False,2026-08-22
2401,374,99,4.9,False,2026-08-22
2402,374,100,5.5,False,2026-08-21
2403,377,95,6.6,False,2026-07-10
2404,377,96,10.0,False,2026-07-13
2405,377,97,9.1,False,2026-07-09
2406,377,98,7.9,False,2026-07-07
2407,377,99,3.9,False,2026-07-11
2408,377,100,7.1,False,2026-07-08
2409,378,95,5.9,False,2026-07-21
2410,378,96,8.5,False,2026-07-20
2411,378,97,8.6,False,2026-07-15
2412,378,98,9.5,False,2026-07-15
2413,378,99,4.3,False,2026-07-15
2414,378,100,5.7,False,2026-07-20
2415,379,95,14.2,False,2026-07-30
2416,379,96,15.9,False,2026-07-30
2417,379,97,15.3,False,2026-08-01
2418,379,98,19.5,False,2026-08-03
2419,379,99,7.1,False,2026-07-28
2420,379,100,14.1,False,2026-07-29
2421,380,95,6.8,False,2026-08-22
2422,380,96,9.2,False,2026-08-24
2423,380,97,6.6,False,2026-08-19
2424,380,98,8.2,False,2026-08-18
2425,380,99,5.7,False,2026-08-22
2426,380,100,6.5,False,2026-08-23
2427,383,95,35.6,False,2026-08-25
2428,383,96,47.0,False,2026-08-26
2429,383,97,43.8,False,2026-08-24
2430,385,98,45.8,False,2026-09-02
2431,385,99,37.8,False,2026-08-28
2432,385,100,35.1,False,2026-08-30
2433,387,95,31.3,False,2026-09-02
2434,387,96,50.0,False,2026-08-28
2435,387,97,42.9,False,2026-09-02
2436,389,98,48.2,False,2026-08-31
2437,389,99,23.6,False,2026-08-24
2438,389,100,29.8,False,2026-08-24
2439,391,95,34.5,False,2026-08-29
2440,391,96,49.4,False,2026-08-30
2441,391,97,34.7,False,2026-08-31
2442,393,98,50.0,False,2026-08-29
2443,393,99,24.9,False,2026-08-28
2444,393,100,27.1,False,2026-08-31
2445,395,95,8.0,False,2026-07-08
2446,395,96,6.9,False,2026-07-07
2447,395,97,7.8,False,2026-07-09
2448,395,98,10.0,False,2026-07-07
2449,395,99,5.4,False,2026-07-07
2450,395,100,6.8,False,2026-07-13
2451,396,95,6.6,False,2026-07-15
2452,396,96,8.2,False,2026-07-14
2453,396,97,8.5,False,2026-07-19
2454,396,98,10.0,False,2026-07-16
2455,396,99,5.7,False,2026-07-21
2456,396,100,8.5,False,2026-07-16
2457,397,95,12.8,False,2026-07-30
2458,397,96,16.6,False,2026-07-28
2459,397,97,17.3,False,2026-07-31
2460,397,98,20.0,False,2026-07-29
2461,397,99,10.8,False,2026-07-28
2462,397,100,15.2,False,2026-07-29
2463,398,95,6.5,False,2026-08-22
2464,398,96,8.3,False,2026-08-17
2465,398,97,6.3,False,2026-08-24
