id,student_id,offering_id,subject_code,term,status,enrolled_on
416,19,182,24HS104T,2025-26-EVEN,enrolled,2026-01-05
417,19,183,24CP102T,2025-26-EVEN,enrolled,2026-01-05
418,19,184,24CP102P,2025-26-EVEN,enrolled,2026-01-05
419,20,28,24INT151,2026-27-ODD,enrolled,2026-06-16
420,20,29,24IT201T,2026-27-ODD,enrolled,2026-06-16
421,20,30,24IT202T,2026-27-ODD,enrolled,2026-06-16
422,20,31,24IT202P,2026-27-ODD,enrolled,2026-06-16
423,20,33,24IT203T,2026-27-ODD,enrolled,2026-06-16
424,20,34,24IT203P,2026-27-ODD,enrolled,2026-06-16
425,20,36,24IT204T,2026-27-ODD,enrolled,2026-06-16
426,20,37,24IT205T,2026-27-ODD,enrolled,2026-06-16
427,20,38,24MA202T,2026-27-ODD,enrolled,2026-06-16
428,20,169,24HS105T,2025-26-EVEN,enrolled,2026-01-05
429,20,170,24MA103T,2025-26-EVEN,enrolled,2026-01-05
430,20,171,24CH101T,2025-26-EVEN,enrolled,2026-01-05
431,20,172,24CH101P,2025-26-EVEN,enrolled,2026-01-05
432,20,174,24EE101T,2025-26-EVEN,enrolled,2026-01-05
433,20,175,24EE101P,2025-26-EVEN,enrolled,2026-01-05
434,20,177,24ME102P,2025-26-EVEN,enrolled,2026-01-05
435,20,179,24YOG101,2025-26-EVEN,enrolled,2026-01-05
436,20,180,24NCC101,2025-26-EVEN,enrolled,2026-01-05
437,20,181,24NSS101,2025-26-EVEN,enrolled,2026-01-05
438,20,182,24HS104T,2025-26-EVEN,enrolled,2026-01-05
439,20,183,24CP102T,2025-26-EVEN,enrolled,2026-01-05
440,20,184,24CP102P,2025-26-EVEN,enrolled,2026-01-05
441,21,28,24INT151,2026-27-ODD,enrolled,2026-06-16
442,21,29,24IT201T,2026-27-ODD,enrolled,2026-06-16
443,21,30,24IT202T,2026-27-ODD,enrolled,2026-06-16
444,21,31,24IT202P,2026-27-ODD,enrolled,2026-06-16
445,21,33,24IT203T,2026-27-ODD,enrolled,2026-06-16
446,21,34,24IT203P,2026-27-ODD,enrolled,2026-06-16
447,21,36,24IT204T,2026-27-ODD,enrolled,2026-06-16
448,21,37,24IT205T,2026-27-ODD,enrolled,2026-06-16
449,21,38,24MA202T,2026-27-ODD,enrolled,2026-06-16
450,21,169,24HS105T,2025-26-EVEN,enrolled,2026-01-05
451,21,170,24MA103T,2025-26-EVEN,enrolled,2026-01-05
452,21,171,24CH101T,2025-26-EVEN,enrolled,2026-01-05
453,21,172,24CH101P,2025-26-EVEN,enrolled,2026-01-05
454,21,174,24EE101T,2025-26-EVEN,enrolled,2026-01-05
455,21,175,24EE101P,2025-26-EVEN,enrolled,2026-01-05
456,21,177,24ME102P,2025-26-EVEN,enrolled,2026-01-05
457,21,179,24YOG101,2025-26-EVEN,enrolled,2026-01-05
458,21,180,24NCC101,2025-26-EVEN,enrolled,2026-01-05
459,21,181,24NSS101,2025-26-EVEN,enrolled,2026-01-05
460,21,182,24HS104T,2025-26-EVEN,enrolled,2026-01-05
461,21,183,24CP102T,2025-26-EVEN,enrolled,2026-01-05
462,21,184,24CP102P,2025-26-EVEN,enrolled,2026-01-05
463,22,28,24INT151,2026-27-ODD,enrolled,2026-06-16
464,22,29,24IT201T,2026-27-ODD,enrolled,2026-06-16
465,22,30,24IT202T,2026-27-ODD,enrolled,2026-06-16
466,22,32,24IT202P,2026-27-ODD,enrolled,2026-06-16
467,22,33,24IT203T,2026-27-ODD,enrolled,2026-06-16
468,22,35,24IT203P,2026-27-ODD,enrolled,2026-06-16
469,22,36,24IT204T,2026-27-ODD,enrolled,2026-06-16
470,22,37,24IT205T,2026-27-ODD,enrolled,2026-06-16
471,22,38,24MA202T,2026-27-ODD,enrolled,2026-06-16
472,22,169,24HS105T,2025-26-EVEN,enrolled,2026-01-05
473,22,170,24MA103T,2025-26-EVEN,enrolled,2026-01-05
474,22,171,24CH101T,2025-26-EVEN,enrolled,2026-01-05
475,22,173,24CH101P,2025-26-EVEN,enrolled,2026-01-05
476,22,174,24EE101T,2025-26-EVEN,enrolled,2026-01-05
477,22,176,24EE101P,2025-26-EVEN,enrolled,2026-01-05
478,22,178,24ME102P,2025-26-EVEN,enrolled,2026-01-05
479,22,179,24YOG101,2025-26-EVEN,enrolled,2026-01-05
480,22,180,24NCC101,2025-26-EVEN,enrolled,2026-01-05
481,22,181,24NSS101,2025-26-EVEN,enrolled,2026-01-05
482,22,182,24HS104T,2025-26-EVEN,enrolled,2026-01-05
483,22,183,24CP102T,2025-26-EVEN,enrolled,2026-01-05
484,22,185,24CP102P,2025-26-EVEN,enrolled,2026-01-05
485,23,28,24INT151,2026-27-ODD,enrolled,2026-06-16
486,23,29,24IT201T,2026-27-ODD,enrolled,2026-06-16
487,23,30,24IT202T,2026-27-ODD,enrolled,2026-06-16
488,23,32,24IT202P,2026-27-ODD,enrolled,2026-06-16
489,23,33,24IT203T,2026-27-ODD,enrolled,2026-06-16
490,23,35,24IT203P,2026-27-ODD,enrolled,2026-06-16
491,23,36,24IT204T,2026-27-ODD,enrolled,2026-06-16
492,23,37,24IT205T,2026-27-ODD,enrolled,2026-06-16
493,23,38,24MA202T,2026-27-ODD,enrolled,2026-06-16
494,23,169,24HS105T,2025-26-EVEN,enrolled,2026-01-05
495,23,170,24MA103T,2025-26-EVEN,enrolled,2026-01-05
496,23,171,24CH101T,2025-26-EVEN,enrolled,2026-01-05
497,23,173,24CH101P,2025-26-EVEN,enrolled,2026-01-05
498,23,174,24EE101T,2025-26-EVEN,enrolled,2026-01-05
499,23,176,24EE101P,2025-26-EVEN,enrolled,2026-01-05
500,23,178,24ME102P,2025-26-EVEN,enrolled,2026-01-05
501,23,179,24YOG101,2025-26-EVEN,enrolled,2026-01-05
502,23,180,24NCC101,2025-26-EVEN,enrolled,2026-01-05
503,23,181,24NSS101,2025-26-EVEN,enrolled,2026-01-05
504,23,182,24HS104T,2025-26-EVEN,enrolled,2026-01-05
505,23,183,24CP102T,2025-26-EVEN,enrolled,2026-01-05
506,23,185,24CP102P,2025-26-EVEN,enrolled,2026-01-05
507,24,28,24INT151,2026-27-ODD,enrolled,2026-06-16
508,24,29,24IT201T,2026-27-ODD,enrolled,2026-06-16
509,24,30,24IT202T,2026-27-ODD,enrolled,2026-06-16
510,24,32,24IT202P,2026-27-ODD,enrolled,2026-06-16
511,24,33,24IT203T,2026-27-ODD,enrolled,2026-06-16
512,24,35,24IT203P,2026-27-ODD,enrolled,2026-06-16
513,24,36,24IT204T,2026-27-ODD,enrolled,2026-06-16
514,24,37,24IT205T,2026-27-ODD,enrolled,2026-06-16
515,24,38,24MA202T,2026-27-ODD,enrolled,2026-06-16
516,24,169,24HS105T,2025-26-EVEN,enrolled,2026-01-05
517,24,170,24MA103T,2025-26-EVEN,enrolled,2026-01-05
518,24,171,24CH101T,2025-26-EVEN,enrolled,2026-01-05
519,24,173,24CH101P,2025-26-EVEN,enrolled,2026-01-05
520,24,174,24EE101T,2025-26-EVEN,enrolled,2026-01-05
521,24,176,24EE101P,2025-26-EVEN,enrolled,2026-01-05
522,24,178,24ME102P,2025-26-EVEN,enrolled,2026-01-05
523,24,179,24YOG101,2025-26-EVEN,enrolled,2026-01-05
524,24,180,24NCC101,2025-26-EVEN,enrolled,2026-01-05
525,24,181,24NSS101,2025-26-EVEN,enrolled,2026-01-05
526,24,182,24HS104T,2025-26-EVEN,enrolled,2026-01-05
527,24,183,24CP102T,2025-26-EVEN,enrolled,2026-01-05
528,24,185,24CP102P,2025-26-EVEN,enrolled,2026-01-05
529,25,28,24INT151,2026-27-ODD,enrolled,2026-06-16
530,25,29,24IT201T,2026-27-ODD,enrolled,2026-06-16
531,25,30,24IT202T,2026-27-ODD,enrolled,2026-06-16
532,25,32,24IT202P,2026-27-ODD,enrolled,2026-06-16
533,25,33,24IT203T,2026-27-ODD,enrolled,2026-06-16
534,25,35,24IT203P,2026-27-ODD,enrolled,2026-06-16
535,25,36,24IT204T,2026-27-ODD,enrolled,2026-06-16
536,25,37,24IT205T,2026-27-ODD,enrolled,2026-06-16
537,25,38,24MA202T,2026-27-ODD,enrolled,2026-06-16
538,25,169,24HS105T,2025-26-EVEN,enrolled,2026-01-05
539,25,170,24MA103T,2025-26-EVEN,enrolled,2026-01-05
540,25,171,24CH101T,2025-26-EVEN,enrolled,2026-01-05
541,25,173,24CH101P,2025-26-EVEN,enrolled,2026-01-05
542,25,174,24EE101T,2025-26-EVEN,enrolled,2026-01-05
543,25,176,24EE101P,2025-26-EVEN,enrolled,2026-01-05
544,25,178,24ME102P,2025-26-EVEN,enrolled,2026-01-05
545,25,179,24YOG101,2025-26-EVEN,enrolled,2026-01-05
546,25,180,24NCC101,2025-26-EVEN,enrolled,2026-01-05
547,25,181,24NSS101,2025-26-EVEN,enrolled,2026-01-05
548,25,182,24HS104T,2025-26-EVEN,enrolled,2026-01-05
549,25,183,24CP102T,2025-26-EVEN,enrolled,2026-01-05
550,25,185,24CP102P,2025-26-EVEN,enrolled,2026-01-05
551,26,28,24INT151,2026-27-ODD,enrolled,2026-06-16
552,26,29,24IT201T,2026-27-ODD,enrolled,2026-06-16
553,26,30,24IT202T,2026-27-ODD,enrolled,2026-06-16
554,26,32,24IT202P,2026-27-ODD,enrolled,2026-06-16
555,26,33,24IT203T,2026-27-ODD,enrolled,2026-06-16
556,26,35,24IT203P,2026-27-ODD,enrolled,2026-06-16
557,26,36,24IT204T,2026-27-ODD,enrolled,2026-06-16
558,26,37,24IT205T,2026-27-ODD,enrolled,2026-06-16
559,26,38,24MA202T,2026-27-ODD,enrolled,2026-06-16
560,26,169,24HS105T,2025-26-EVEN,enrolled,2026-01-05
561,26,170,24MA103T,2025-26-EVEN,enrolled,2026-01-05
562,26,171,24CH101T,2025-26-EVEN,enrolled,2026-01-05
563,26,173,24CH101P,2025-26-EVEN,enrolled,2026-01-05
564,26,174,24EE101T,2025-26-EVEN,enrolled,2026-01-05
565,26,176,24EE101P,2025-26-EVEN,enrolled,2026-01-05
566,26,178,24ME102P,2025-26-EVEN,enrolled,2026-01-05
567,26,179,24YOG101,2025-26-EVEN,enrolled,2026-01-05
568,26,180,24NCC101,2025-26-EVEN,enrolled,2026-01-05
569,26,181,24NSS101,2025-26-EVEN,enrolled,2026-01-05
570,26,182,24HS104T,2025-26-EVEN,enrolled,2026-01-05
571,26,183,24CP102T,2025-26-EVEN,enrolled,2026-01-05
572,26,185,24CP102P,2025-26-EVEN,enrolled,2026-01-05
573,27,53,24INT151,2026-27-ODD,enrolled,2026-06-16
574,27,54,24EC201T,2026-27-ODD,enrolled,2026-06-16
575,27,55,24EC202T,2026-27-ODD,enrolled,2026-06-16
576,27,56,24EC202P,2026-27-ODD,enrolled,2026-06-16
577,27,58,24EC203T,2026-27-ODD,enrolled,2026-06-16
578,27,59,24EC203P,2026-27-ODD,enrolled,2026-06-16
579,27,61,24EC204T,2026-27-ODD,enrolled,2026-06-16
580,27,62,24MA201T,2026-27-ODD,enrolled,2026-06-16
581,27,186,24HS105T,2025-26-EVEN,enrolled,2026-01-05
582,27,187,24MA103T,2025-26-EVEN,enrolled,2026-01-05
583,27,188,24CH101T,2025-26-EVEN,enrolled,2026-01-05
584,27,189,24CH101P,2025-26-EVEN,enrolled,2026-01-05
585,27,191,24EE101T,2025-26-EVEN,enrolled,2026-01-05
586,27,192,24EE101P,2025-26-EVEN,enrolled,2026-01-05
587,27,194,24ME102P,2025-26-EVEN,enrolled,2026-01-05
588,27,196,24YOG101,2025-26-EVEN,enrolled,2026-01-05
589,27,197,24NCC101,2025-26-EVEN,enrolled,2026-01-05
590,27,198,24NSS101,2025-26-EVEN,enrolled,2026-01-05
591,27,199,24HS104T,2025-26-EVEN,enrolled,2026-01-05
592,27,200,24CP102T,2025-26-EVEN,enrolled,2026-01-05
593,27,201,24CP102P,2025-26-EVEN,enrolled,2026-01-05
594,28,53,24INT151,2026-27-ODD,enrolled,2026-06-16
595,28,54,24EC201T,2026-27-ODD,enrolled,2026-06-16
596,28,55,24EC202T,2026-27-ODD,enrolled,2026-06-16
597,28,56,24EC202P,2026-27-ODD,enrolled,2026-06-16
598,28,58,24EC203T,2026-27-ODD,enrolled,2026-06-16
599,28,59,24EC203P,2026-27-ODD,enrolled,2026-06-16
600,28,61,24EC204T,2026-27-ODD,enrolled,2026-06-16
601,28,62,24MA201T,2026-27-ODD,enrolled,2026-06-16
602,28,186,24HS105T,2025-26-EVEN,enrolled,2026-01-05
603,28,187,24MA103T,2025-26-EVEN,enrolled,2026-01-05
604,28,188,24CH101T,2025-26-EVEN,enrolled,2026-01-05
605,28,189,24CH101P,2025-26-EVEN,enrolled,2026-01-05
606,28,191,24EE101T,2025-26-EVEN,enrolled,2026-01-05
607,28,192,24EE101P,2025-26-EVEN,enrolled,2026-01-05
608,28,194,24ME102P,2025-26-EVEN,enrolled,2026-01-05
609,28,196,24YOG101,2025-26-EVEN,enrolled,2026-01-05
610,28,197,24NCC101,2025-26-EVEN,enrolled,2026-01-05
611,28,198,24NSS101,2025-26-EVEN,enrolled,2026-01-05
612,28,199,24HS104T,2025-26-EVEN,enrolled,2026-01-05
613,28,200,24CP102T,2025-26-EVEN,enrolled,2026-01-05
614,28,201,24CP102P,2025-26-EVEN,enrolled,2026-01-05
615,29,53,24INT151,2026-27-ODD,enrolled,2026-06-16
616,29,54,24EC201T,2026-27-ODD,enrolled,2026-06-16
617,29,55,24EC202T,2026-27-ODD,enrolled,2026-06-16
618,29,56,24EC202P,2026-27-ODD,enrolled,2026-06-16
619,29,58,24EC203T,2026-27-ODD,enrolled,2026-06-16
620,29,59,24EC203P,2026-27-ODD,enrolled,2026-06-16
621,29,61,24EC204T,2026-27-ODD,enrolled,2026-06-16
622,29,62,24MA201T,2026-27-ODD,enrolled,2026-06-16
623,29,186,24HS105T,2025-26-EVEN,enrolled,2026-01-05
624,29,187,24MA103T,2025-26-EVEN,enrolled,2026-01-05
625,29,188,24CH101T,2025-26-EVEN,enrolled,2026-01-05
626,29,189,24CH101P,2025-26-EVEN,enrolled,2026-01-05
627,29,191,24EE101T,2025-26-EVEN,enrolled,2026-01-05
628,29,192,24EE101P,2025-26-EVEN,enrolled,2026-01-05
629,29,194,24ME102P,2025-26-EVEN,enrolled,2026-01-05
630,29,196,24YOG101,2025-26-EVEN,enrolled,2026-01-05
631,29,197,24NCC101,2025-26-EVEN,enrolled,2026-01-05
632,29,198,24NSS101,2025-26-EVEN,enrolled,2026-01-05
633,29,199,24HS104T,2025-26-EVEN,enrolled,2026-01-05
634,29,200,24CP102T,2025-26-EVEN,enrolled,2026-01-05
635,29,201,24CP102P,2025-26-EVEN,enrolled,2026-01-05
636,30,53,24INT151,2026-27-ODD,enrolled,2026-06-16
637,30,54,24EC201T,2026-27-ODD,enrolled,2026-06-16
638,30,55,24EC202T,2026-27-ODD,enrolled,2026-06-16
639,30,57,24EC202P,2026-27-ODD,enrolled,2026-06-16
640,30,58,24EC203T,2026-27-ODD,enrolled,2026-06-16
641,30,60,24EC203P,2026-27-ODD,enrolled,2026-06-16
642,30,61,24EC204T,2026-27-ODD,enrolled,2026-06-16
643,30,62,24MA201T,2026-27-ODD,enrolled,2026-06-16
644,30,186,24HS105T,2025-26-EVEN,enrolled,2026-01-05
645,30,187,24MA103T,2025-26-EVEN,enrolled,2026-01-05
646,30,188,24CH101T,2025-26-EVEN,enrolled,2026-01-05
647,30,190,24CH101P,2025-26-EVEN,enrolled,2026-01-05
648,30,191,24EE101T,2025-26-EVEN,enrolled,2026-01-05
649,30,193,24EE101P,2025-26-EVEN,enrolled,2026-01-05
650,30,195,24ME102P,2025-26-EVEN,enrolled,2026-01-05
651,30,196,24YOG101,2025-26-EVEN,enrolled,2026-01-05
652,30,197,24NCC101,2025-26-EVEN,enrolled,2026-01-05
653,30,198,24NSS101,2025-26-EVEN,enrolled,2026-01-05
654,30,199,24HS104T,2025-26-EVEN,enrolled,2026-01-05
655,30,200,24CP102T,2025-26-EVEN,enrolled,2026-01-05
656,30,202,24CP102P,2025-26-EVEN,enrolled,2026-01-05
657,31,53,24INT151,2026-27-ODD,enrolled,2026-06-16
658,31,54,24EC201T,2026-27-ODD,enrolled,2026-06-16
659,31,55,24EC202T,2026-27-ODD,enrolled,2026-06-16
660,31,57,24EC202P,2026-27-ODD,enrolled,2026-06-16
661,31,58,24EC203T,2026-27-ODD,enrolled,2026-06-16
662,31,60,24EC203P,2026-27-ODD,enrolled,2026-06-16
663,31,61,24EC204T,2026-27-ODD,enrolled,2026-06-16
664,31,62,24MA201T,2026-27-ODD,enrolled,2026-06-16
665,31,186,24HS105T,2025-26-EVEN,enrolled,2026-01-05
666,31,187,24MA103T,2025-26-EVEN,enrolled,2026-01-05
667,31,188,24CH101T,2025-26-EVEN,enrolled,2026-01-05
668,31,190,24CH101P,2025-26-EVEN,enrolled,2026-01-05
669,31,191,24EE101T,2025-26-EVEN,enrolled,2026-01-05
670,31,193,24EE101P,2025-26-EVEN,enrolled,2026-01-05
671,31,195,24ME102P,2025-26-EVEN,enrolled,2026-01-05
672,31,196,24YOG101,2025-26-EVEN,enrolled,2026-01-05
673,31,197,24NCC101,2025-26-EVEN,enrolled,2026-01-05
674,31,198,24NSS101,2025-26-EVEN,enrolled,2026-01-05
675,31,199,24HS104T,2025-26-EVEN,enrolled,2026-01-05
676,31,200,24CP102T,2025-26-EVEN,enrolled,2026-01-05
677,31,202,24CP102P,2025-26-EVEN,enrolled,2026-01-05
678,32,53,24INT151,2026-27-ODD,enrolled,2026-06-16
679,32,54,24EC201T,2026-27-ODD,enrolled,2026-06-16
680,32,55,24EC202T,2026-27-ODD,enrolled,2026-06-16
681,32,57,24EC202P,2026-27-ODD,enrolled,2026-06-16
682,32,58,24EC203T,2026-27-ODD,enrolled,2026-06-16
683,32,60,24EC203P,2026-27-ODD,enrolled,2026-06-16
684,32,61,24EC204T,2026-27-ODD,enrolled,2026-06-16
685,32,62,24MA201T,2026-27-ODD,enrolled,2026-06-16
686,32,186,24HS105T,2025-26-EVEN,enrolled,2026-01-05
687,32,187,24MA103T,2025-26-EVEN,enrolled,2026-01-05
688,32,188,24CH101T,2025-26-EVEN,enrolled,2026-01-05
689,32,190,24CH101P,2025-26-EVEN,enrolled,2026-01-05
690,32,191,24EE101T,2025-26-EVEN,enrolled,2026-01-05
691,32,193,24EE101P,2025-26-EVEN,enrolled,2026-01-05
692,32,195,24ME102P,2025-26-EVEN,enrolled,2026-01-05
693,32,196,24YOG101,2025-26-EVEN,enrolled,2026-01-05
694,32,197,24NCC101,2025-26-EVEN,enrolled,2026-01-05
695,32,198,24NSS101,2025-26-EVEN,enrolled,2026-01-05
696,32,199,24HS104T,2025-26-EVEN,enrolled,2026-01-05
697,32,200,24CP102T,2025-26-EVEN,enrolled,2026-01-05
698,32,202,24CP102P,2025-26-EVEN,enrolled,2026-01-05
699,33,77,24INT151,2026-27-ODD,enrolled,2026-06-16
700,33,78,24MA201T,2026-27-ODD,enrolled,2026-06-16
701,33,79,24ME201T,2026-27-ODD,enrolled,2026-06-16
702,33,80,24ME202T,2026-27-ODD,enrolled,2026-06-16
703,33,81,24ME203T,2026-27-ODD,enrolled,2026-06-16
704,33,82,24ME203P,2026-27-ODD,enrolled,2026-06-16
705,33,84,24ME204T,2026-27-ODD,enrolled,2026-06-16
706,33,85,24ME204P,2026-27-ODD,enrolled,2026-06-16
707,33,87,24ME205P,2026-27-ODD,enrolled,2026-06-16
708,33,203,24MA103T,2025-26-EVEN,enrolled,2026-01-05
709,33,204,24CH101T,2025-26-EVEN,enrolled,2026-01-05
710,33,205,24CH101P,2025-26-EVEN,enrolled,2026-01-05
711,33,207,24CP102T,2025-26-EVEN,enrolled,2026-01-05
712,33,208,24CP102P,2025-26-EVEN,enrolled,2026-01-05
713,33,210,24EE101T,2025-26-EVEN,enrolled,2026-01-05
714,33,211,24EE101P,2025-26-EVEN,enrolled,2026-01-05
715,33,213,24HS103T,2025-26-EVEN,enrolled,2026-01-05
716,33,214,24HS104T,2025-26-EVEN,enrolled,2026-01-05
717,33,215,24HS105T,2025-26-EVEN,enrolled,2026-01-05
718,33,216,24YOG101,2025-26-EVEN,enrolled,2026-01-05
719,33,217,24NSS101,2025-26-EVEN,enrolled,2026-01-05
720,33,218,24NCC101,2025-26-EVEN,enrolled,2026-01-05
721,34,77,24INT151,2026-27-ODD,enrolled,2026-06-16
722,34,78,24MA201T,2026-27-ODD,enrolled,2026-06-16
723,34,79,24ME201T,2026-27-ODD,enrolled,2026-06-16
724,34,80,24ME202T,2026-27-ODD,enrolled,2026-06-16
725,34,81,24ME203T,2026-27-ODD,enrolled,2026-06-16
726,34,82,24ME203P,2026-27-ODD,enrolled,2026-06-16
727,34,84,24ME204T,2026-27-ODD,enrolled,2026-06-16
728,34,85,24ME204P,2026-27-ODD,enrolled,2026-06-16
729,34,87,24ME205P,2026-27-ODD,enrolled,2026-06-16
730,34,203,24MA103T,2025-26-EVEN,enrolled,2026-01-05
731,34,204,24CH101T,2025-26-EVEN,enrolled,2026-01-05
732,34,205,24CH101P,2025-26-EVEN,enrolled,2026-01-05
733,34,207,24CP102T,2025-26-EVEN,enrolled,2026-01-05
734,34,208,24CP102P,2025-26-EVEN,enrolled,2026-01-05
735,34,210,24EE101T,2025-26-EVEN,enrolled,2026-01-05
736,34,211,24EE101P,2025-26-EVEN,enrolled,2026-01-05
737,34,213,24HS103T,2025-26-EVEN,enrolled,2026-01-05
738,34,214,24HS104T,2025-26-EVEN,enrolled,2026-01-05
739,34,215,24HS105T,2025-26-EVEN,enrolled,2026-01-05
740,34,216,24YOG101,2025-26-EVEN,enrolled,2026-01-05
741,34,217,24NSS101,2025-26-EVEN,enrolled,2026-01-05
742,34,218,24NCC101,2025-26-EVEN,enrolled,2026-01-05
743,35,77,24INT151,2026-27-ODD,enrolled,2026-06-16
744,35,78,24MA201T,2026-27-ODD,enrolled,2026-06-16
745,35,79,24ME201T,2026-27-ODD,enrolled,2026-06-16
746,35,80,24ME202T,2026-27-ODD,enrolled,2026-06-16
747,35,81,24ME203T,2026-27-ODD,enrolled,2026-06-16
748,35,82,24ME203P,2026-27-ODD,enrolled,2026-06-16
749,35,84,24ME204T,2026-27-ODD,enrolled,2026-06-16
750,35,85,24ME204P,2026-27-ODD,enrolled,2026-06-16
751,35,87,24ME205P,2026-27-ODD,enrolled,2026-06-16
752,35,203,24MA103T,2025-26-EVEN,enrolled,2026-01-05
753,35,204,24CH101T,2025-26-EVEN,enrolled,2026-01-05
754,35,205,24CH101P,2025-26-EVEN,enrolled,2026-01-05
755,35,207,24CP102T,2025-26-EVEN,enrolled,2026-01-05
756,35,208,24CP102P,2025-26-EVEN,enrolled,2026-01-05
757,35,210,24EE101T,2025-26-EVEN,enrolled,2026-01-05
758,35,211,24EE101P,2025-26-EVEN,enrolled,2026-01-05
759,35,213,24HS103T,2025-26-EVEN,enrolled,2026-01-05
760,35,214,24HS104T,2025-26-EVEN,enrolled,2026-01-05
761,35,215,24HS105T,2025-26-EVEN,enrolled,2026-01-05
762,35,216,24YOG101,2025-26-EVEN,enrolled,2026-01-05
763,35,217,24NSS101,2025-26-EVEN,enrolled,2026-01-05
764,35,218,24NCC101,2025-26-EVEN,enrolled,2026-01-05
765,36,77,24INT151,2026-27-ODD,enrolled,2026-06-16
766,36,78,24MA201T,2026-27-ODD,enrolled,2026-06-16
767,36,79,24ME201T,2026-27-ODD,enrolled,2026-06-16
768,36,80,24ME202T,2026-27-ODD,enrolled,2026-06-16
769,36,81,24ME203T,2026-27-ODD,enrolled,2026-06-16
770,36,83,24ME203P,2026-27-ODD,enrolled,2026-06-16
771,36,84,24ME204T,2026-27-ODD,enrolled,2026-06-16
772,36,86,24ME204P,2026-27-ODD,enrolled,2026-06-16
773,36,88,24ME205P,2026-27-ODD,enrolled,2026-06-16
774,36,203,24MA103T,2025-26-EVEN,enrolled,2026-01-05
775,36,204,24CH101T,2025-26-EVEN,enrolled,2026-01-05
776,36,206,24CH101P,2025-26-EVEN,enrolled,2026-01-05
777,36,207,24CP102T,2025-26-EVEN,enrolled,2026-01-05
778,36,209,24CP102P,2025-26-EVEN,enrolled,2026-01-05
779,36,210,24EE101T,2025-26-EVEN,enrolled,2026-01-05
780,36,212,24EE101P,2025-26-EVEN,enrolled,2026-01-05
781,36,213,24HS103T,2025-26-EVEN,enrolled,2026-01-05
782,36,214,24HS104T,2025-26-EVEN,enrolled,2026-01-05
783,36,215,24HS105T,2025-26-EVEN,enrolled,2026-01-05
784,36,216,24YOG101,2025-26-EVEN,enrolled,2026-01-05
785,36,217,24NSS101,2025-26-EVEN,enrolled,2026-01-05
786,36,218,24NCC101,2025-26-EVEN,enrolled,2026-01-05
787,37,77,24INT151,2026-27-ODD,enrolled,2026-06-16
788,37,78,24MA201T,2026-27-ODD,enrolled,2026-06-16
789,37,79,24ME201T,2026-27-ODD,enrolled,2026-06-16
790,37,80,24ME202T,2026-27-ODD,enrolled,2026-06-16
791,37,81,24ME203T,2026-27-ODD,enrolled,2026-06-16
792,37,83,24ME203P,2026-27-ODD,enrolled,2026-06-16
793,37,84,24ME204T,2026-27-ODD,enrolled,2026-06-16
794,37,86,24ME204P,2026-27-ODD,enrolled,2026-06-16
795,37,88,24ME205P,2026-27-ODD,enrolled,2026-06-16
796,37,203,24MA103T,2025-26-EVEN,enrolled,2026-01-05
797,37,204,24CH101T,2025-26-EVEN,enrolled,2026-01-05
798,37,206,24CH101P,2025-26-EVEN,enrolled,2026-01-05
799,37,207,24CP102T,2025-26-EVEN,enrolled,2026-01-05
800,37,209,24CP102P,2025-26-EVEN,enrolled,2026-01-05
801,37,210,24EE101T,2025-26-EVEN,enrolled,2026-01-05
802,37,212,24EE101P,2025-26-EVEN,enrolled,2026-01-05
803,37,213,24HS103T,2025-26-EVEN,enrolled,2026-01-05
804,37,214,24HS104T,2025-26-EVEN,enrolled,2026-01-05
805,37,215,24HS105T,2025-26-EVEN,enrolled,2026-01-05
806,37,216,24YOG101,2025-26-EVEN,enrolled,2026-01-05
807,37,217,24NSS101,2025-26-EVEN,enrolled,2026-01-05
808,37,218,24NCC101,2025-26-EVEN,enrolled,2026-01-05
809,38,77,24INT151,2026-27-ODD,enrolled,2026-06-16
810,38,78,24MA201T,2026-27-ODD,enrolled,2026-06-16
811,38,79,24ME201T,2026-27-ODD,enrolled,2026-06-16
812,38,80,24ME202T,2026-27-ODD,enrolled,2026-06-16
813,38,81,24ME203T,2026-27-ODD,enrolled,2026-06-16
814,38,83,24ME203P,2026-27-ODD,enrolled,2026-06-16
815,38,84,24ME204T,2026-27-ODD,enrolled,2026-06-16
816,38,86,24ME204P,2026-27-ODD,enrolled,2026-06-16
817,38,88,24ME205P,2026-27-ODD,enrolled,2026-06-16
818,38,203,24MA103T,2025-26-EVEN,enrolled,2026-01-05
819,38,204,24CH101T,2025-26-EVEN,enrolled,2026-01-05
820,38,206,24CH101P,2025-26-EVEN,enrolled,2026-01-05
821,38,207,24CP102T,2025-26-EVEN,enrolled,2026-01-05
822,38,209,24CP102P,2025-26-EVEN,enrolled,2026-01-05
823,38,210,24EE101T,2025-26-EVEN,enrolled,2026-01-05
824,38,212,24EE101P,2025-26-EVEN,enrolled,2026-01-05
825,38,213,24HS103T,2025-26-EVEN,enrolled,2026-01-05
826,38,214,24HS104T,2025-26-EVEN,enrolled,2026-01-05
827,38,215,24HS105T,2025-26-EVEN,enrolled,2026-01-05
828,38,216,24YOG101,2025-26-EVEN,enrolled,2026-01-05
829,38,217,24NSS101,2025-26-EVEN,enrolled,2026-01-05
830,38,218,24NCC101,2025-26-EVEN,enrolled,2026-01-05
831,39,104,24INT151,2026-27-ODD,enrolled,2026-06-16
